study,dimension,iteration,nc1,nc2,cor
study2,marks,481,168,206,0.801412676386119
study2,marks,482,172,202,0.9134331157385245
study2,marks,483,200,165,0.787966827240019
study2,marks,484,184,190,0.8836026710011856
study2,marks,485,190,184,0.775610357881578
study2,marks,486,197,177,0.8437845074597805
study2,marks,487,192,184,0.6771034371812612
study2,marks,488,197,179,0.7527513129821407
study2,marks,489,148,209,0.8261527357511098
study2,marks,490,214,155,0.8506325950144116
study2,marks,491,160,197,0.841372859267869
study2,marks,492,182,194,0.898482724443818
study2,marks,493,183,191,0.8686920578898631
study2,marks,494,183,198,0.916650110463295
study2,marks,495,189,168,0.8411126805817423
study2,marks,496,179,178,0.8820232552955023
study2,marks,497,162,208,0.9026769422282528
study2,marks,498,204,170,0.8529538891151421
study2,marks,499,182,192,0.8102201989962673
study2,marks,500,186,188,0.8575538782805963
study2,marks,501,219,146,0.8093635662351747
study2,marks,502,183,174,0.9146471858549902
study2,marks,503,206,166,0.7716353560258621
study2,marks,504,155,219,0.8160826667527721
study2,marks,505,147,210,0.7797425595650811
study2,marks,506,160,211,0.8380783860969624
study2,marks,507,200,170,0.8609853613613137
study2,marks,508,160,206,0.77195376694056
study2,marks,509,176,190,0.7887059044636463
study2,marks,510,177,195,0.867954061428881
study2,marks,511,160,197,0.8518048692372839
study2,marks,512,174,183,0.7633761138174985
study2,marks,513,173,194,0.854004230291022
study2,marks,514,170,187,0.8585253038796383
study2,marks,515,155,212,0.8825503395662885
study2,marks,516,164,206,0.9088978388427721
study2,marks,517,174,195,0.8002518511069034
study2,marks,518,199,171,0.8059859913302698
study2,marks,519,182,199,0.778575623832593
study2,marks,520,198,176,0.805160592393711
study2,marks,521,205,152,0.9602641462593978
study2,marks,522,198,174,0.837296816070884
study2,marks,523,199,168,0.9046889789126372
study2,marks,524,184,173,0.8221712545333478
study2,marks,525,189,185,0.6869248656828227
study2,marks,526,194,178,0.8110737753482771
study2,marks,527,197,160,0.8544677491599346
study2,marks,528,180,194,0.8679906775420599
study2,marks,529,203,164,0.9324141942952915
study2,marks,530,182,184,0.7691921771914995
study2,marks,531,202,169,0.9311263401377788
study2,marks,532,178,194,0.902775713305854
study2,marks,533,199,166,0.8265448233949992
study2,marks,534,166,206,0.8413693903292626
study2,marks,535,179,178,0.77930686605358
study2,marks,536,182,175,0.8247407025873809
study2,marks,537,195,170,0.8405282025818133
study2,marks,538,149,208,0.7435425828336345
study2,marks,539,178,179,0.9039817204251087
study2,marks,540,162,204,0.8549827483419138
study2,marks,541,158,216,0.9495930920872984
study2,marks,542,176,181,0.8038634094228934
study2,marks,543,182,189,0.8012945861203309
study2,marks,544,184,181,0.839032396784031
study2,marks,545,166,191,0.8295068889980836
study2,marks,546,151,214,0.9234810628059498
study2,marks,547,167,190,0.7796539827913914
study2,marks,548,197,177,0.8464379933669679
study2,marks,549,203,154,0.8875643488791971
study2,marks,550,184,173,0.7865858918098795
study2,marks,551,183,182,0.8566676051367781
study2,marks,552,216,141,0.8389692086455004
study2,marks,553,191,190,0.7993872598006632
study2,marks,554,221,153,0.8534015233498023
study2,marks,555,197,175,0.8180143993962765
study2,marks,556,165,192,0.8824830845003984
study2,marks,557,190,167,0.8868224802042861
study2,marks,558,185,184,0.7354960651117997
study2,marks,559,209,158,0.7445086962814694
study2,marks,560,195,162,0.8981363823503496
study2,marks,561,198,178,0.8579661983563553
study2,marks,562,180,177,0.8963895796737157
study2,marks,563,213,144,0.885351948903971
study2,marks,564,174,200,0.8428705074838411
study2,marks,565,178,179,0.8457538878725085
study2,marks,566,182,175,0.7901864850332506
study2,marks,567,199,166,0.8213017094549926
study2,marks,568,168,189,0.9419633195045766
study2,marks,569,153,204,0.8159827710243464
study2,marks,570,200,157,0.8636439960779244
study2,marks,571,172,185,0.8096211140030832
study2,marks,572,171,201,0.7608777198287077
study2,marks,573,182,183,0.8337538240612951
study2,marks,574,146,211,0.8117103051999099
study2,marks,575,205,166,0.8568461266722519
study2,marks,576,147,227,0.882811630758112
study2,marks,577,175,182,0.856671849324799
study2,marks,578,193,188,0.837381723950855
study2,marks,579,174,193,0.8630400686825408
study2,marks,580,185,189,0.8533598181446493
study2,marks,581,195,186,0.7457260311845865
study2,marks,582,185,189,0.8436125904515569
study2,marks,583,182,192,0.9237889101616105
study2,marks,584,165,209,0.9574901425839617
study2,marks,585,168,189,0.8217726079063462
study2,marks,586,153,212,0.8862859417707246
study2,marks,587,207,160,0.8860375516539757
study2,marks,588,195,170,0.8922984203362866
study2,marks,589,170,211,0.8757061739765801
study2,marks,590,207,164,0.8730351984640422
study2,marks,591,204,153,0.9146057490166992
study2,marks,592,151,206,0.899121652255243
study2,marks,593,179,195,0.8159145778568112
study2,marks,594,174,183,0.891770296351528
study2,marks,595,164,193,0.7958471420526063
study2,marks,596,203,171,0.8050426951114902
study2,marks,597,188,186,0.926753921830998
study2,marks,598,182,175,0.869432802391424
study2,marks,599,167,200,0.8915946560579462
study2,marks,600,198,167,0.8055903243879851
study2,marks,601,153,204,0.8047624746035311
study2,marks,602,191,175,0.812913144965049
study2,marks,603,188,169,0.9083882334460992
study2,marks,604,187,187,0.8791065165547957
study2,marks,605,185,172,0.8473100628578762
study2,marks,606,169,205,0.8740532951808013
study2,marks,607,180,194,0.7278846263030839
study2,marks,608,156,201,0.6825068581076247
study2,marks,609,178,187,0.8935117096524867
study2,marks,610,196,161,0.8377889895647396
study2,marks,611,196,171,0.8644616591889879
study2,marks,612,166,203,0.8841380398413425
study2,marks,613,158,199,0.8555722046891397
study2,marks,614,157,200,0.8327824889969988
study2,marks,615,186,190,0.8099891236828284
study2,marks,616,171,203,0.5359668859360547
study2,marks,617,184,183,0.8753606932070213
study2,marks,618,149,208,0.8346954021929996
study2,marks,619,190,186,0.8028933292513912
study2,marks,620,190,181,0.8325694184431445
study2,marks,621,189,168,0.8870219188779905
study2,marks,622,207,163,0.8814402476912014
study2,marks,623,192,182,0.8498273807002891
study2,marks,624,182,175,0.7905119702787289
study2,marks,625,180,177,0.8415465149948185
study2,marks,626,171,186,0.8503770914402027
study2,marks,627,184,173,0.8945292051641884
study2,marks,628,174,200,0.8788921435591173
study2,marks,629,163,194,0.9683911483271643
study2,marks,630,217,140,0.8613750005154001
study2,marks,631,196,178,0.8911020649322563
study2,marks,632,171,203,0.8497704630995114
study2,marks,633,202,170,0.8280970611514953
study2,marks,634,172,202,0.7752047557683442
study2,marks,635,186,183,0.78918353249354
study2,marks,636,182,175,0.8860127195804396
study2,marks,637,193,181,0.8498487507539316
study2,marks,638,185,172,0.851267780416925
study2,marks,639,193,164,0.8417537116459071
study2,marks,640,177,199,0.8861242225272119
study2,marks,641,177,190,0.8328594802681432
study2,marks,642,185,196,0.825207721361727
study2,marks,643,201,156,0.8880077777418535
study2,marks,644,182,183,0.7488942398494833
study2,marks,645,166,205,0.8081785460869796
study2,marks,646,180,177,0.9222048507198531
study2,marks,647,187,180,0.7942659143028039
study2,marks,648,182,175,0.9070675574997785
study2,marks,649,127,238,0.8881052707689139
study2,marks,650,191,166,0.8923679597926346
study2,marks,651,179,195,0.8717306166146652
study2,marks,652,194,163,0.7898148909674877
study2,marks,653,180,196,0.8777127135369519
study2,marks,654,175,199,0.8853279378689745
study2,marks,655,164,206,0.8802588622289049
study2,marks,656,169,203,0.8405049548833363
study2,marks,657,172,209,0.747087127324719
study2,marks,658,186,190,0.832475682467576
study2,marks,659,176,198,0.8762555333303328
study2,marks,660,199,177,0.8206108237285803
study2,marks,661,183,184,0.8323612787262192
study2,marks,662,203,178,0.8783899082151883
study2,marks,663,172,185,0.8414654224742182
study2,marks,664,171,194,0.904717353912688
study2,marks,665,187,184,0.8497862205622806
study2,marks,666,183,191,0.8664840526224306
study2,marks,667,181,189,0.9222210541311724
study2,marks,668,160,197,0.8044940626364208
study2,marks,669,196,174,0.8347166818407136
study2,marks,670,198,159,0.8571605775095238
study2,marks,671,191,183,0.8656361499521213
study2,marks,672,152,205,0.7720207922476078
study2,marks,673,172,185,0.9343762056281529
study2,marks,674,219,138,0.7586232184153798
study2,marks,675,196,178,0.7958398482812815
study2,marks,676,200,157,0.9225065076314528
study2,marks,677,221,153,0.9372490101014546
study2,marks,678,174,207,0.848957665053491
study2,marks,679,180,189,0.7368023447510881
study2,marks,680,191,166,0.8535033269278809
study2,marks,681,192,165,0.9265032325312852
study2,marks,682,168,197,0.9023944114939537
study2,marks,683,154,203,0.8527199297854372
study2,marks,684,176,191,0.8977334499735655
study2,marks,685,173,196,0.865867065366351
study2,marks,686,182,183,0.8515442421708654
study2,marks,687,161,209,0.8648833839488275
study2,marks,688,179,188,0.9092897074769053
study2,marks,689,165,209,0.9038979115378543
study2,marks,690,189,168,0.8320789287679661
study2,marks,691,208,163,0.8825989673858211
study2,marks,692,181,176,0.9016736612921661
study2,marks,693,224,150,0.9433173417023528
study2,marks,694,189,168,0.8935972870634353
study2,marks,695,160,214,0.9382913798880969
study2,marks,696,194,163,0.8171978716542125
study2,marks,697,184,182,0.922618279465617
study2,marks,698,187,184,0.8825105380509924
study2,marks,699,151,219,0.8096383848838458
study2,marks,700,174,202,0.8908335152414923
study2,marks,701,177,188,0.8359043636903183
study2,marks,702,169,188,0.8516444732740656
study2,marks,703,175,182,0.8215391637420061
study2,marks,704,177,180,0.8893002021914644
study2,marks,705,185,189,0.8668425727841267
study2,marks,706,204,170,0.9382235985437012
study2,marks,707,175,199,0.8965784254458435
study2,marks,708,213,154,0.7153566601204984
study2,marks,709,168,189,0.753086960550774
study2,marks,710,189,168,0.9551158230702786
study2,marks,711,221,149,0.8205436151252764
study2,marks,712,220,151,0.9088995580754956
study2,marks,713,215,142,0.7559258172361385
study2,marks,714,174,197,0.8815947056727944
study2,marks,715,221,155,0.8172663736555387
study2,marks,716,156,209,0.8151571110779653
study2,marks,717,183,191,0.8667454646191513
study2,marks,718,152,205,0.9591959837207578
study2,marks,719,184,183,0.8721465258655611
study2,marks,720,168,204,0.8793694840504421
study2,marks,721,190,167,0.886384351951768
study2,marks,722,174,193,0.8130923589059942
study2,marks,723,186,195,0.8458232370857925
study2,marks,724,176,191,0.9133901039070327
study2,marks,725,190,180,0.8371977631874667
study2,marks,726,173,193,0.834932833164804
study2,marks,727,168,189,0.8757451794362814
study2,marks,728,154,203,0.8177987400691257
study2,marks,729,207,150,0.8122483648550303
study2,marks,730,197,170,0.7530993703809483
study2,marks,731,174,196,0.8647040499011327
study2,marks,732,167,207,0.8531929132573214
study2,marks,733,181,176,0.9071541328695193
study2,marks,734,175,206,0.8666008589427845
study2,marks,735,151,219,0.8007295070422334
study2,marks,736,174,193,0.8444231982365981
study2,marks,737,188,179,0.8654293548877747
study2,marks,738,166,191,0.8195698290157211
study2,marks,739,207,167,0.812769585007218
study2,marks,740,181,193,0.8742972360795228
study2,marks,741,207,164,0.7999783610430877
study2,marks,742,202,155,0.9190382787281776
study2,marks,743,185,182,0.8096030789774111
study2,marks,744,152,224,0.9334968252458374
study2,marks,745,196,161,0.8209036560212465
study2,marks,746,182,175,0.9297504121295306
study2,marks,747,223,151,0.9343953627301796
study2,marks,748,178,179,0.8953323056470984
study2,marks,749,170,204,0.863923957522155
study2,marks,750,177,197,0.8396429284885121
study2,marks,751,184,192,0.8184499504874445
study2,marks,752,200,174,0.8584987217074604
study2,marks,753,177,192,0.866513911334542
study2,marks,754,187,182,0.7979535992899792
study2,marks,755,182,175,0.7995737013453954
study2,marks,756,182,183,0.7889122909742871
study2,marks,757,164,201,0.8772977126522237
study2,marks,758,206,168,0.8869762811855783
study2,marks,759,163,202,0.8264217225744008
study2,marks,760,150,207,0.7346663645025726
study2,marks,761,200,169,0.794782948081387
study2,marks,762,196,174,0.9106864661731496
study2,marks,763,183,174,0.8968941792456187
study2,marks,764,207,165,0.8657177551371497
study2,marks,765,197,175,0.8876560891119332
study2,marks,766,214,160,0.8096822563331135
study2,marks,767,194,180,0.846580917596645
study2,marks,768,165,211,0.8039185249924347
study2,marks,769,188,169,0.8401142741216386
study2,marks,770,168,189,0.942161676948986
study2,marks,771,138,219,0.8974269406715989
study2,marks,772,183,189,0.9602806570675109
study2,marks,773,174,183,0.7650383618217844
study2,marks,774,171,186,0.8541643662874795
study2,marks,775,182,175,0.8930548966015774
study2,marks,776,198,183,0.8770536592227473
study2,marks,777,191,174,0.7680969422379802
study2,marks,778,211,156,0.8703750779828116
study2,marks,779,157,200,0.8785633705348831
study2,marks,780,181,195,0.8907632511510019
study2,marks,781,187,170,0.9117930323670882
study2,marks,782,216,141,0.8813897192281726
study2,marks,783,196,169,0.8542192092492489
study2,marks,784,204,170,0.8593931740378694
study2,marks,785,197,172,0.9082327628375158
study2,marks,786,214,143,0.8940556967252109
study2,marks,787,180,177,0.8484629596853636
study2,marks,788,177,189,0.9071851673392389
study2,marks,789,177,197,0.9109416137905241
study2,marks,790,204,153,0.9036706887284727
study2,marks,791,160,197,0.7783785235020445
study2,marks,792,189,181,0.8035295344590818
study2,marks,793,177,180,0.7875624092973754
study2,marks,794,205,162,0.8256608454560361
study2,marks,795,205,152,0.8838589987229646
study2,marks,796,190,176,0.739920453966388
study2,marks,797,193,172,0.736879131025831
study2,marks,798,202,172,0.8724650968815582
study2,marks,799,172,198,0.8003217976872858
study2,marks,800,155,202,0.8648845459435666
